"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Propulsio","Nombre"
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","121","No consta",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","122","Combustió Interna-Gasolina",318
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","122","Combustió Interna-Gasoil",116
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","122","Elèctrica",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","122","Híbrid",48
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","122","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","123","Combustió Interna-Gasolina",341
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","123","Combustió Interna-Gasoil",99
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","123","Elèctrica",3
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","123","Híbrid",45
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","123","Altres",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","124","Combustió Interna-Gasolina",391
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","124","Combustió Interna-Gasoil",130
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","124","Elèctrica",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","124","Híbrid",59
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","124","Altres",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","125","Combustió Interna-Gasolina",504
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","125","Combustió Interna-Gasoil",133
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","125","Elèctrica",9
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","125","Híbrid",69
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","125","Altres",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","126","Combustió Interna-Gasolina",517
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","126","Combustió Interna-Gasoil",237
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","126","Elèctrica",25
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","126","Híbrid",95
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","126","Altres",16
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","127","Combustió Interna-Gasolina",333
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","127","Combustió Interna-Gasoil",686
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","127","Elèctrica",17
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","127","Híbrid",69
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","127","Altres",7
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","128","Combustió Interna-Gasolina",332
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","128","Combustió Interna-Gasoil",121
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","128","Elèctrica",14
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","128","Híbrid",42
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","128","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","129","Combustió Interna-Gasolina",438
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","129","Combustió Interna-Gasoil",215
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","129","Elèctrica",11
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","129","Híbrid",72
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","129","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","Combustió Interna-Gasolina",389
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","Combustió Interna-Gasoil",176
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","Elèctrica",8
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","Híbrid",74
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","Altres",13
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","130","No consta",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","131","Combustió Interna-Gasolina",330
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","131","Combustió Interna-Gasoil",106
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","131","Elèctrica",9
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","131","Híbrid",42
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","131","Altres",13
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","132","Combustió Interna-Gasolina",389
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","132","Combustió Interna-Gasoil",200
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","132","Elèctrica",132
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","132","Híbrid",188
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","132","Altres",3
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","133","Combustió Interna-Gasolina",265
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","133","Combustió Interna-Gasoil",84
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","133","Elèctrica",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","133","Híbrid",27
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","133","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","134","Combustió Interna-Gasolina",458
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","134","Combustió Interna-Gasoil",158
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","134","Elèctrica",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","134","Híbrid",45
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","134","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","Combustió Interna-Gasolina",530
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","Combustió Interna-Gasoil",192
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","Elèctrica",11
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","Híbrid",72
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","Altres",3
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","135","No consta",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","136","Combustió Interna-Gasolina",273
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","136","Combustió Interna-Gasoil",109
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","136","Elèctrica",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","136","Híbrid",43
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","136","Altres",7
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","137","Combustió Interna-Gasolina",377
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","137","Combustió Interna-Gasoil",149
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","137","Elèctrica",16
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","137","Híbrid",49
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","137","Altres",10
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","Combustió Interna-Gasolina",606
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","Combustió Interna-Gasoil",207
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","Elèctrica",13
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","Híbrid",85
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","Altres",29
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","138","No consta",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","Combustió Interna-Gasolina",464
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","Combustió Interna-Gasoil",156
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","Elèctrica",6
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","Híbrid",49
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","Altres",3
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","139","No consta",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","140","Combustió Interna-Gasolina",657
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","140","Combustió Interna-Gasoil",174
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","140","Elèctrica",14
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","140","Híbrid",59
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","140","Altres",8
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","141","Combustió Interna-Gasolina",419
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","141","Combustió Interna-Gasoil",118
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","141","Elèctrica",7
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","141","Híbrid",46
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","141","Altres",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","Combustió Interna-Gasolina",547
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","Combustió Interna-Gasoil",184
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","Elèctrica",10
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","Híbrid",59
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","142","No consta",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","143","Combustió Interna-Gasolina",452
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","143","Combustió Interna-Gasoil",162
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","143","Elèctrica",8
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","143","Híbrid",60
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","143","Altres",5
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","144","Combustió Interna-Gasolina",412
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","144","Combustió Interna-Gasoil",143
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","144","Elèctrica",12
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","144","Híbrid",59
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","144","Altres",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","Combustió Interna-Gasolina",320
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","Combustió Interna-Gasoil",124
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","Elèctrica",11
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","Híbrid",34
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","Altres",4
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","145","No consta",2
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","146","Combustió Interna-Gasolina",382
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","146","Combustió Interna-Gasoil",171
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","146","Elèctrica",9
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","146","Híbrid",33
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","146","Altres",15
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","147","Combustió Interna-Gasolina",564
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","147","Combustió Interna-Gasoil",216
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","147","Elèctrica",9
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","147","Híbrid",72
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","147","Altres",11
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","Combustió Interna-Gasolina",530
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","Combustió Interna-Gasoil",196
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","Elèctrica",49
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","Híbrid",69
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","Altres",7
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","148","No consta",1
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","Combustió Interna-Gasolina",477
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","Combustió Interna-Gasoil",175
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","Elèctrica",13
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","Híbrid",68
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","Altres",10
2025,"02","Eixample","09","la Nova Esquerra de l'Eixample","149","No consta",1
2025,"02","Eixample","10","Sant Antoni","150","Combustió Interna-Gasolina",346
2025,"02","Eixample","10","Sant Antoni","150","Combustió Interna-Gasoil",145
2025,"02","Eixample","10","Sant Antoni","150","Elèctrica",2
2025,"02","Eixample","10","Sant Antoni","150","Híbrid",38
2025,"02","Eixample","10","Sant Antoni","150","Altres",8
2025,"02","Eixample","10","Sant Antoni","151","Combustió Interna-Gasolina",418
2025,"02","Eixample","10","Sant Antoni","151","Combustió Interna-Gasoil",147
2025,"02","Eixample","10","Sant Antoni","151","Elèctrica",6
2025,"02","Eixample","10","Sant Antoni","151","Híbrid",42
2025,"02","Eixample","10","Sant Antoni","151","Altres",5
2025,"02","Eixample","10","Sant Antoni","151","No consta",1
2025,"02","Eixample","10","Sant Antoni","152","Combustió Interna-Gasolina",376
2025,"02","Eixample","10","Sant Antoni","152","Combustió Interna-Gasoil",135
2025,"02","Eixample","10","Sant Antoni","152","Elèctrica",6
2025,"02","Eixample","10","Sant Antoni","152","Híbrid",53
2025,"02","Eixample","10","Sant Antoni","152","Altres",6
2025,"02","Eixample","10","Sant Antoni","152","No consta",2
2025,"02","Eixample","10","Sant Antoni","153","Combustió Interna-Gasolina",382
2025,"02","Eixample","10","Sant Antoni","153","Combustió Interna-Gasoil",146
2025,"02","Eixample","10","Sant Antoni","153","Elèctrica",9
2025,"02","Eixample","10","Sant Antoni","153","Híbrid",54
2025,"02","Eixample","10","Sant Antoni","153","Altres",9
2025,"02","Eixample","10","Sant Antoni","153","No consta",1
2025,"02","Eixample","10","Sant Antoni","154","Combustió Interna-Gasolina",264
2025,"02","Eixample","10","Sant Antoni","154","Combustió Interna-Gasoil",100
2025,"02","Eixample","10","Sant Antoni","154","Elèctrica",8
2025,"02","Eixample","10","Sant Antoni","154","Híbrid",27
2025,"02","Eixample","10","Sant Antoni","154","Altres",8
2025,"02","Eixample","10","Sant Antoni","155","Combustió Interna-Gasolina",457
2025,"02","Eixample","10","Sant Antoni","155","Combustió Interna-Gasoil",153
2025,"02","Eixample","10","Sant Antoni","155","Elèctrica",4
2025,"02","Eixample","10","Sant Antoni","155","Híbrid",43
2025,"02","Eixample","10","Sant Antoni","155","Altres",7
2025,"02","Eixample","10","Sant Antoni","156","Combustió Interna-Gasolina",384
2025,"02","Eixample","10","Sant Antoni","156","Combustió Interna-Gasoil",128
2025,"02","Eixample","10","Sant Antoni","156","Elèctrica",9
2025,"02","Eixample","10","Sant Antoni","156","Híbrid",39
2025,"02","Eixample","10","Sant Antoni","156","Altres",12
2025,"02","Eixample","10","Sant Antoni","157","Combustió Interna-Gasolina",308
2025,"02","Eixample","10","Sant Antoni","157","Combustió Interna-Gasoil",121
2025,"02","Eixample","10","Sant Antoni","157","Elèctrica",4
2025,"02","Eixample","10","Sant Antoni","157","Híbrid",34
2025,"02","Eixample","10","Sant Antoni","157","Altres",6
2025,"02","Eixample","10","Sant Antoni","157","No consta",1
2025,"02","Eixample","10","Sant Antoni","158","Combustió Interna-Gasolina",439
2025,"02","Eixample","10","Sant Antoni","158","Combustió Interna-Gasoil",205
2025,"02","Eixample","10","Sant Antoni","158","Elèctrica",28
2025,"02","Eixample","10","Sant Antoni","158","Híbrid",69
2025,"02","Eixample","10","Sant Antoni","158","Altres",9
2025,"02","Eixample","10","Sant Antoni","159","Combustió Interna-Gasolina",549
2025,"02","Eixample","10","Sant Antoni","159","Combustió Interna-Gasoil",160
2025,"02","Eixample","10","Sant Antoni","159","Elèctrica",5
2025,"02","Eixample","10","Sant Antoni","159","Híbrid",55
2025,"02","Eixample","10","Sant Antoni","159","Altres",3
2025,"02","Eixample","10","Sant Antoni","159","No consta",1
2025,"02","Eixample","10","Sant Antoni","160","Combustió Interna-Gasolina",574
2025,"02","Eixample","10","Sant Antoni","160","Combustió Interna-Gasoil",171
2025,"02","Eixample","10","Sant Antoni","160","Elèctrica",10
2025,"02","Eixample","10","Sant Antoni","160","Híbrid",74
2025,"02","Eixample","10","Sant Antoni","160","Altres",12
2025,"02","Eixample","10","Sant Antoni","160","No consta",1
2025,"02","Eixample","10","Sant Antoni","161","Combustió Interna-Gasolina",294
2025,"02","Eixample","10","Sant Antoni","161","Combustió Interna-Gasoil",109
2025,"02","Eixample","10","Sant Antoni","161","Elèctrica",6
2025,"02","Eixample","10","Sant Antoni","161","Híbrid",46
2025,"02","Eixample","10","Sant Antoni","161","Altres",3
2025,"02","Eixample","10","Sant Antoni","162","Combustió Interna-Gasolina",336
2025,"02","Eixample","10","Sant Antoni","162","Combustió Interna-Gasoil",110
2025,"02","Eixample","10","Sant Antoni","162","Elèctrica",2
2025,"02","Eixample","10","Sant Antoni","162","Híbrid",41
2025,"02","Eixample","10","Sant Antoni","162","Altres",4
2025,"02","Eixample","10","Sant Antoni","162","No consta",1
2025,"02","Eixample","10","Sant Antoni","163","Combustió Interna-Gasolina",535
2025,"02","Eixample","10","Sant Antoni","163","Combustió Interna-Gasoil",195
2025,"02","Eixample","10","Sant Antoni","163","Elèctrica",25
2025,"02","Eixample","10","Sant Antoni","163","Híbrid",69
2025,"02","Eixample","10","Sant Antoni","163","Altres",9
2025,"02","Eixample","10","Sant Antoni","163","No consta",2
2025,"02","Eixample","10","Sant Antoni","164","Combustió Interna-Gasolina",472
2025,"02","Eixample","10","Sant Antoni","164","Combustió Interna-Gasoil",205
2025,"02","Eixample","10","Sant Antoni","164","Elèctrica",22
2025,"02","Eixample","10","Sant Antoni","164","Híbrid",57
2025,"02","Eixample","10","Sant Antoni","164","Altres",11
2025,"02","Eixample","10","Sant Antoni","165","Combustió Interna-Gasolina",380
2025,"02","Eixample","10","Sant Antoni","165","Combustió Interna-Gasoil",142
2025,"02","Eixample","10","Sant Antoni","165","Elèctrica",13
2025,"02","Eixample","10","Sant Antoni","165","Híbrid",61
2025,"02","Eixample","10","Sant Antoni","165","Altres",7
2025,"02","Eixample","10","Sant Antoni","165","No consta",1
2025,"02","Eixample","10","Sant Antoni","166","Combustió Interna-Gasolina",531
2025,"02","Eixample","10","Sant Antoni","166","Combustió Interna-Gasoil",184
2025,"02","Eixample","10","Sant Antoni","166","Elèctrica",7
2025,"02","Eixample","10","Sant Antoni","166","Híbrid",66
2025,"02","Eixample","10","Sant Antoni","166","Altres",9
2025,"02","Eixample","10","Sant Antoni","166","No consta",1
2025,"02","Eixample","10","Sant Antoni","167","Combustió Interna-Gasolina",606
2025,"02","Eixample","10","Sant Antoni","167","Combustió Interna-Gasoil",240
2025,"02","Eixample","10","Sant Antoni","167","Elèctrica",15
2025,"02","Eixample","10","Sant Antoni","167","Híbrid",68
2025,"02","Eixample","10","Sant Antoni","167","Altres",31
2025,"02","Eixample","10","Sant Antoni","167","No consta",1
2025,"02","Eixample","10","Sant Antoni","168","Combustió Interna-Gasolina",553
2025,"02","Eixample","10","Sant Antoni","168","Combustió Interna-Gasoil",193
2025,"02","Eixample","10","Sant Antoni","168","Elèctrica",8
2025,"02","Eixample","10","Sant Antoni","168","Híbrid",68
2025,"02","Eixample","10","Sant Antoni","168","Altres",9
2025,"02","Eixample","10","Sant Antoni","168","No consta",1
2025,"02","Eixample","10","Sant Antoni","169","Combustió Interna-Gasolina",360
2025,"02","Eixample","10","Sant Antoni","169","Combustió Interna-Gasoil",127
2025,"02","Eixample","10","Sant Antoni","169","Elèctrica",5
2025,"02","Eixample","10","Sant Antoni","169","Híbrid",27
2025,"02","Eixample","10","Sant Antoni","169","Altres",12
2025,"02","Eixample","10","Sant Antoni","170","Combustió Interna-Gasolina",389
2025,"02","Eixample","10","Sant Antoni","170","Combustió Interna-Gasoil",139
2025,"02","Eixample","10","Sant Antoni","170","Elèctrica",7
2025,"02","Eixample","10","Sant Antoni","170","Híbrid",38
2025,"02","Eixample","10","Sant Antoni","170","Altres",26
2025,"02","Eixample","10","Sant Antoni","171","Combustió Interna-Gasolina",358
2025,"02","Eixample","10","Sant Antoni","171","Combustió Interna-Gasoil",142
2025,"02","Eixample","10","Sant Antoni","171","Elèctrica",11
2025,"02","Eixample","10","Sant Antoni","171","Híbrid",42
2025,"02","Eixample","10","Sant Antoni","171","Altres",10
2025,"02","Eixample","10","Sant Antoni","171","No consta",2
2025,"02","Eixample","10","Sant Antoni","172","Combustió Interna-Gasolina",384
2025,"02","Eixample","10","Sant Antoni","172","Combustió Interna-Gasoil",112
2025,"02","Eixample","10","Sant Antoni","172","Elèctrica",4
2025,"02","Eixample","10","Sant Antoni","172","Híbrid",43
2025,"02","Eixample","10","Sant Antoni","172","Altres",8
2025,"02","Eixample","10","Sant Antoni","173","Combustió Interna-Gasolina",393
2025,"02","Eixample","10","Sant Antoni","173","Combustió Interna-Gasoil",171
2025,"02","Eixample","10","Sant Antoni","173","Elèctrica",9
2025,"02","Eixample","10","Sant Antoni","173","Híbrid",44
2025,"02","Eixample","10","Sant Antoni","173","Altres",3
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001","Combustió Interna-Gasolina",413
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001","Combustió Interna-Gasoil",149
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001","Elèctrica",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001","Híbrid",53
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","001","Altres",5
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002","Combustió Interna-Gasolina",491
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002","Combustió Interna-Gasoil",208
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002","Elèctrica",6
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002","Híbrid",36
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","002","Altres",10
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003","Combustió Interna-Gasolina",355
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003","Combustió Interna-Gasoil",137
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003","Elèctrica",7
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003","Híbrid",36
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","003","Altres",2
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","Combustió Interna-Gasolina",392
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","Combustió Interna-Gasoil",145
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","Elèctrica",2
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","Híbrid",49
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","Altres",5
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","004","No consta",1
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","Combustió Interna-Gasolina",299
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","Combustió Interna-Gasoil",126
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","Elèctrica",3
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","Híbrid",32
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","Altres",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","005","No consta",3
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006","Combustió Interna-Gasolina",388
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006","Combustió Interna-Gasoil",176
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006","Elèctrica",6
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006","Híbrid",37
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","006","Altres",12
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007","Combustió Interna-Gasolina",365
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007","Combustió Interna-Gasoil",166
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007","Elèctrica",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007","Híbrid",33
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","007","Altres",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008","Combustió Interna-Gasolina",241
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008","Combustió Interna-Gasoil",107
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008","Elèctrica",6
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008","Híbrid",22
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","008","Altres",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","Combustió Interna-Gasolina",297
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","Combustió Interna-Gasoil",129
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","Elèctrica",3
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","Híbrid",26
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","Altres",5
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","009","No consta",1
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010","Combustió Interna-Gasolina",410
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010","Combustió Interna-Gasoil",175
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010","Elèctrica",6
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010","Híbrid",48
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","010","Altres",9
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011","Combustió Interna-Gasolina",390
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011","Combustió Interna-Gasoil",163
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011","Elèctrica",5
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011","Híbrid",33
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","011","Altres",4
2025,"03","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","012","Combustió Interna-Gasolina",476
